GaiaDR3_ID,cluster,subgroup,data_catalog,Prot_source,Prot,mem_prob_hdbscan,mem_prob_source,dr3_parallax_zpt_corrected,dr3_ruwe,G_0,BPRP_0,e_BPRP_0,dustmap,fiducial_age_Myr,cmd_exclude,dered_exclude,phot_exclude
665133513225342592,Praesepe,Praesepe,Long2023;GodoyRivera2021,Rebull2017;Delorme2011,0.49905,0.318,0.318,4.934999555307342,0.9934093,19.128626318504605,3.4006376930828925,0.17007870576902098,Edenhofer,718,0,0,0
665149662302408576,Praesepe,Praesepe,Rampalli2021;GodoyRivera2021;Rampalli2021,Rebull2017;Long2023;Rampalli2021,0.686733,0.342,0.342,5.231751983473061,1.060157,18.826464515198793,3.237977413405705,0.12574405720459259,Edenhofer,718,0,0,0
66517468482370176,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Hartman2010,3.816067,1,1,7.340241846533388,1.109031,13.91654701799136,1.8901722592274166,0.018914439152879152,Edenhofer,97,0,0,0
66521213693847808,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,2.4666,0.532,0.532,8.171143269936033,19.452703,13.992353135025104,2.2147483837330384,0.016058744121653788,Edenhofer,97,0,0,0
66522137109124096,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,0.6732,0.945,0.945,7.198979040680028,0.99524105,17.673988972139167,3.3036148269879284,0.08053156881359534,Edenhofer,97,0,0,0
66523103479455232,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,1.359467,1,1,7.113875301955448,0.9394521,16.717159548050592,2.9078160458110207,0.029602113415180174,Edenhofer,97,0,0,0
66523103479455744,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.489733,0.707,0.707,7.193762387073776,0.99710137,16.718340090144075,2.9973285490868222,0.04680852424136244,Edenhofer,97,0,0,0
66523893753437824,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,2.493333,1,1,7.452034279193348,0.8739928,9.861481037774729,0.7121025585563527,0.01662547111394515,Edenhofer,97,0,0,0
665315482399889152,Praesepe,Praesepe,Long2023;GodoyRivera2021,Rebull2017;Delorme2011,1.6114,NULL,1,5.652537291327704,0.9543903,18.567476914646953,3.2885638686301557,0.09949056070809278,Edenhofer,718,0,0,0
665356129970723072,Praesepe,Praesepe,Rampalli2021;Long2023,Rampalli2021;Long2023,2.1935,NULL,0.925,5.863765742431698,0.9900606,18.63753064445542,3.184603210595803,0.10409173112948904,Edenhofer,718,0,0,0
665458595007014912,Praesepe,Praesepe,Rampalli2021;GodoyRivera2021;GodoyRivera2021,Rebull2017;Long2023;Rebull2017,14.7426,0.625,0.625,5.488589888112784,1.008153,14.028955332697373,1.793323640816242,0.01428868350822509,Edenhofer,718,0,0,0
665528306619671808,Praesepe,Praesepe,Long2023;GodoyRivera2021,Rebull2017;Long2023,1.8079,0.105,0.105,5.168635510217914,0.9705593,18.51166756533611,3.3721186056829078,0.06457857301223388,Edenhofer,718,0,0,0
665596411917996160,Praesepe,Praesepe,Long2023,Long2023,19.364,NULL,0.998,5.0112984710788755,1.0324589,15.856457825433026,2.0591180090035985,0.015050918186408944,Edenhofer,718,0,0,0
66565365957676416,Pleiades,Pleiades,Long2023,Hartman2010,5.072,1,1,7.2826188551790505,1.2305748,10.861292814536663,0.8914206472796475,0.016570354527041573,Edenhofer,97,0,0,0
66584465673208448,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.1836,0.234,0.234,6.002060267556284,1.0497488,18.057742196614935,3.3883087112825967,0.06497930981783338,Edenhofer,97,0,0,0
666082155539463936,Praesepe,Praesepe,GodoyRivera2021,Rebull2017,34.2175,NULL,1,5.553716153116487,1.1457298,15.604993031315104,2.581107525897513,0.015197467393649607,Edenhofer,718,0,0,0
66612473157921024,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,8.798,0.704,0.704,7.223005391902515,1.0526134,12.557952781847773,1.6505202645160075,0.0164523994113071,Edenhofer,97,0,0,0
666328239984768512,Praesepe,Praesepe,Long2023;GodoyRivera2021,Rebull2017;Delorme2011,1.08045,NULL,1,5.814752619929782,1.0557451,17.74553002533767,2.9969473336685124,0.05229294931022345,Edenhofer,718,0,0,0
66665902550940800,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,0.9614,0.627,0.627,7.310397557109769,1.0751644,15.76932719093516,2.730583503366567,0.021558458589313503,Edenhofer,97,0,0,0
66694455493470464,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,2.4834,1,1,7.339667761348758,0.9828631,13.701311762415942,1.83460226993382,0.017507785788628112,Edenhofer,97,0,0,0
66702048996405632,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.6341,1,1,7.520509576791752,1.0633842,16.576138632475683,3.1890773522337845,0.027432656175803736,Edenhofer,97,0,0,0
66717987616472704,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,0.7301,1,1,7.481982530096157,1.0295058,17.444433658937406,3.2136115776186926,0.08562180465487096,Edenhofer,97,0,0,0
66722660540945408,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,0.12685,1,1,7.348642918447825,1.0408256,18.499368979272987,3.6974758430161514,0.09600325058475463,Edenhofer,97,0,0,0
66724451545088128,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,1.6856,0.29,0.29,7.440421495827893,3.1896222,8.171015740499127,0.47864192474795875,0.022982609643777383,Edenhofer,97,0,0,0
66728265476081408,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.2397,0.977,0.977,7.2766667576944135,1.0476388,17.09151982371937,3.527084771731431,0.095317776156553,Edenhofer,97,0,0,0
66729261908482048,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.774667,1,1,7.3903932239168375,1.0107602,9.313221679824451,0.6119161236596936,0.022381003228497093,Edenhofer,97,0,0,0
66730120901930240,Pleiades,Pleiades,Curtis2020;GodoyRivera2021,Rebull2016,0.3067,0.853,0.853,7.433329808289402,1.7493252,13.217352872271471,1.6772987370698575,0.020384618578845264,Edenhofer,97,0,0,0
66731731512764416,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,0.22605,1,1,7.511518292239719,0.9338337,18.617081966284694,3.337414680070441,0.1530806023019709,Edenhofer,97,0,0,0
66734720809017856,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,9.7733,0.555,0.555,6.990009391758941,1.6517943,12.084898696554468,1.4077888065614648,0.02346970722011827,Edenhofer,97,0,0,0
66738023641737088,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.821733,1,1,7.386441894725514,1.0552306,16.581137677730712,3.0056295073546067,0.036373205252574155,Edenhofer,97,0,0,0
66741116018188416,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.519,1,1,7.231516625812423,1.0969669,16.03725897826438,2.9167765457835086,0.0314814552599187,Edenhofer,97,0,0,0
66745170467302656,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,2.011933,1,1,7.386359726452952,1.0396141,15.964580858205904,2.8188270966274267,0.020368169951586395,Edenhofer,97,0,0,0
66753038847347456,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.3983,0.54,0.54,7.381150606142371,2.144635,13.380811705769869,1.7728786719682577,0.01800464862618491,Edenhofer,97,0,0,0
66765855029760768,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,0.1239,0.576,0.576,7.297165256692816,1.0324576,17.222744474571478,3.1917191600735357,0.046701321195329125,Edenhofer,97,0,0,0
66781316909399424,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,5.07355,0.817,0.817,7.478005772573676,1.227079,13.960026199274362,1.942856170089114,0.02153565877283724,Edenhofer,97,0,0,0
66786951909028736,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,0.18905,0.714,0.714,7.551082731860465,1.0424516,18.066977526065546,3.058843303758011,0.11106107866656283,Edenhofer,97,0,0,0
66791659193405952,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.2962,0.813,0.813,7.612927614137077,1.1355588,16.666735935686372,3.189769346183108,0.02998178451920225,Edenhofer,97,0,0,0
66792999222948992,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.9836,0.878,0.878,7.421368624081626,1.0551442,16.6835904734286,2.9332995895133225,0.04149991745178452,Edenhofer,97,0,0,0
66801623514684416,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,1.9819,0.683,0.683,7.424696230542337,1.6221106,14.196220337527928,2.347835494041868,0.02666466880300515,Edenhofer,97,0,0,0
66807464672814336,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,5.526267,1,1,7.425564442202136,1.110405,15.24617845309323,2.5129390664480393,0.025011715618085812,Edenhofer,97,0,0,0
66808839062339712,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,1.343533,1,1,7.431209848312971,1.030175,17.409444960165313,3.234243871037102,0.052952823074936366,Edenhofer,97,0,0,0
66809491897360896,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,3.373333,1,1,7.439432641921977,1.0771662,10.353176261591862,0.8050698759283138,0.017642469128751198,Edenhofer,97,0,0,0
66816295125702144,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,8.6208,1,1,7.438954629100373,0.990435,12.488740026102422,1.3744524022564002,0.01776798595609798,Edenhofer,97,0,0,0
66828870789879168,Pleiades,Pleiades,Long2023,Long2023,0.644,1,1,7.533173201960253,0.96503633,16.1332084627646,2.9506487872265903,0.03103757183603448,Edenhofer,97,0,0,0
66832100605159424,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,4.539133,0.836,0.836,7.532402077311336,1.3372483,10.702916462885543,0.8965740344001635,0.017362539984904595,Edenhofer,97,0,0,0
66832993955739776,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,1.228,0.172,0.172,8.473462399084777,12.858032,8.471321057874102,0.49808332230925717,0.017010778111583705,Edenhofer,97,0,0,0
66834054814431232,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.3409,1,1,7.522622122751345,2.4217708,16.52869253115745,3.2292852444461686,0.033629543983746936,Edenhofer,97,0,0,0
66837495084120320,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,5.1665,0.549,0.549,7.300128536269022,5.5730724,13.354373407370705,1.7898129466972135,0.029978156737201504,Edenhofer,97,0,0,0
66847631206903040,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.1357,0.863,0.863,7.4913247943767605,1.4722563,15.378255876863003,2.912429215265425,0.02545412283054771,Edenhofer,97,0,0,0
66863058730966528,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,3.3701,0.617,0.617,7.225172944321201,1.631875,10.651565227364507,0.8801416633733095,0.017644769375595108,Edenhofer,97,0,0,0
66885942316710784,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.632467,1,1,7.399378579395844,1.00609,16.919493879012343,3.0683851115742695,0.030012770063088137,Edenhofer,97,0,0,0
66887660303617408,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,0.50995,1,1,7.460437575654702,1.0254073,16.83488714829446,3.1978339389678223,0.047843893270546604,Edenhofer,97,0,0,0
66905561727107200,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.6928,0.199,0.199,8.351740789424998,2.268216,16.921469069252407,3.046971778328572,0.03821218374910717,Edenhofer,97,0,0,0
66911231083913600,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.533733,1,1,7.550637979507357,1.0412433,15.762189880012736,2.760828108422383,0.020357013815156467,Edenhofer,97,0,0,0
66939848447027584,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,6.7219,0.789,0.789,7.396451230374514,1.2645075,9.056747783872895,0.6269478735608442,0.0226357131160376,Edenhofer,97,0,0,0
66940299422471296,Pleiades,Pleiades,Long2023,Long2023,1.633,0.386,0.386,7.55828216775081,1.0950806,14.448389938512468,2.204624882643409,0.018335683931349975,Edenhofer,97,0,0,0
66960262430594816,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,1.856667,1,1,7.27264020088313,1.0734888,9.455576771792758,0.642959563688731,0.017343911929088244,Edenhofer,97,0,0,0
67054305033161344,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.542067,1,1,7.509800291780379,1.1269453,16.490362773654176,2.9751644889976863,0.02799094282847631,Edenhofer,97,0,0,0
67103405096845056,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,0.4688,1,1,7.455755086505996,0.9299926,18.5771305969746,NULL,NULL,Edenhofer,97,0,1,1
67270462147226880,Hyades,Hyades,Douglas2019,Douglas2016,15.26,NULL,0.9,28.0002891919428,1.1434606,10.8558855,1.8892336,0.014210305865937628,Edenhofer,775,0,0,0
67304959325424768,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.2922,0.891,0.891,7.492049517885165,1.048844,17.52980224704437,3.3547552386936927,0.05956317869019258,Edenhofer,97,0,0,0
67331381964358656,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,3.2972,0.277,0.277,6.331370655022864,1.199993,10.711959345444486,0.8346305509107375,0.019665769125680247,Edenhofer,97,0,0,0
675714972613353856,Praesepe,Praesepe,Long2023,Long2023,21.602,NULL,0.998,5.735628225717168,0.93883455,18.352931193832255,0.08714153883741485,0.03700086203851333,Edenhofer,718,0,0,0
67680850564641792,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,7.60225,0.35,0.35,7.978810580559141,0.8459248,11.6759245815767,1.1437215536009844,0.015052739363949283,Edenhofer,97,0,0,0
67793309988387456,Pleiades,Pleiades,Long2023,Long2023,13.688,0.78,0.78,7.322803116287213,1.0143195,18.273603654707706,3.5818117127937668,0.13381597810397336,Edenhofer,97,0,0,0
678033881297665920,Praesepe,Praesepe,Long2023;GodoyRivera2021,Rebull2017;Long2023,1.04735,NULL,1,5.260222251834079,1.0638905,18.05005742921706,3.1113816420363056,0.05935453256609689,Edenhofer,718,0,0,0
67878663874731136,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,0.31915,0.399,0.399,7.219278713233685,1.0598495,16.03178605771181,2.8098101452914785,0.031029282573621954,Edenhofer,97,0,0,0
68045583484082048,Pleiades,Pleiades,Long2023,Hartman2010,1.227,0.855,0.855,7.73331552950898,1.0937629,14.518833632977989,2.263660206996083,0.016679244798669397,Edenhofer,97,0,0,0
68168419548529920,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,0.3869,0.496,0.496,7.9103433460685215,0.95180583,17.126136825392408,3.160535398462691,0.03256034701228539,Edenhofer,97,0,0,0
68174191984522368,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.773267,1,1,7.330454838079187,0.97891575,16.190826512598306,2.902911230041953,0.03673306776049242,Edenhofer,97,0,0,0
68175806892217216,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,1.138133,1,1,7.324933825569996,1.0578907,15.43977942047777,2.5906371094516087,0.03606816730697801,Edenhofer,97,0,0,0
68232191222851456,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.419533,0.884,0.884,7.391086713977184,0.79382396,17.61317819708537,3.192965458677133,0.07222953571430232,Edenhofer,97,0,0,0
68236795427794816,Pleiades,Pleiades,Long2023;GodoyRivera2021,Rebull2016;Long2023,0.72,1,1,7.233931896457282,0.967869,16.020173924383933,2.851402310609079,0.033235974947727356,Edenhofer,97,0,0,0
68259438496008832,Pleiades,Pleiades,Curtis2020;GodoyRivera2021,Rebull2016,0.4774,0.779,0.779,7.528354218470284,1.5789093,14.718979543632628,2.480997174296927,0.0187509264365106,Edenhofer,97,0,0,0
68265279651517056,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.951933,1,1,7.62311814125954,0.98980755,16.224690796899726,2.8768904339918713,0.032185917032094766,Edenhofer,97,0,0,0
68265588889169664,Pleiades,Pleiades,Curtis2020;GodoyRivera2021,Rebull2016,0.6995,1,1,7.426085972330631,1.0553981,15.196813159006625,2.5000398741061294,0.021239882583809766,Edenhofer,97,0,0,0
68266787183070976,Pleiades,Pleiades,Curtis2020,Rebull2016,1.4585,0.753,0.753,6.984146906412389,3.040918,15.553837876811917,2.692640872779875,0.03406548352601715,Edenhofer,97,0,0,0
68303659479211776,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,3.8932,1,1,7.289673294425555,1.0643665,15.740534814073934,2.683721721435405,0.031238172243003084,Edenhofer,97,0,0,0
68303728198686080,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.681267,1,1,7.343446575999419,1.028139,16.299678620605086,2.874963439176046,0.04110050763579207,Edenhofer,97,0,0,0
68317746971945600,Pleiades,Pleiades,GodoyRivera2021,Rebull2016,2.0256,0.233,0.233,7.733385128235233,2.3706741,15.085376203766677,2.618008690311328,0.018468717412393698,Edenhofer,97,0,0,0
68322145018429952,Pleiades,Pleiades,Curtis2020;GodoyRivera2021,Rebull2016,4.0255,1,1,7.36608260496548,0.97184104,10.508695625476772,0.8395297193560286,0.030918800407224067,Edenhofer,97,0,0,0
68322454256073344,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,0.474667,1,1,7.393101733418157,1.0472443,16.93432920127644,2.928307691035703,0.055951649545769984,Edenhofer,97,0,0,0
68323485048225152,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,3.003267,0.764,0.764,7.4196830490121375,1.1107836,13.66251154171613,1.8213683281733353,0.022248031623779096,Edenhofer,97,0,0,0
68363411064150272,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,2.979933,1,1,7.412454758589729,1.1203123,13.764081035211921,1.8711788564544016,0.018854773059389797,Edenhofer,97,0,0,0
68506347575444096,Pleiades,Pleiades,Long2023,Hartman2010,0.208,1,1,7.44344660508149,1.0197415,14.97395057463409,2.4729013947070717,0.018506201114677188,Edenhofer,97,0,0,0
685342713039092864,Praesepe,Praesepe,Long2023,Long2023,30.976,NULL,1,5.3324775224734235,0.9332747,16.393272164642667,2.6179902766760725,0.017029773992023833,Edenhofer,718,0,0,0
685805263836505472,Praesepe,Praesepe,Long2023,Long2023,17.411,NULL,0.996,5.509936004460704,1.3140986,11.936076955180535,0.9800259804683918,0.014211007075934763,Edenhofer,718,0,0,0
686133811655064704,Praesepe,Praesepe,Long2023,Long2023,4.858,NULL,1,6.254478892817437,1.005914,17.67330512715315,3.118976278471801,0.04259738187246106,Edenhofer,718,0,0,0
689132145504296064,Praesepe,Praesepe,Long2023;GodoyRivera2021,Rebull2017;Long2023,2.0974,NULL,1,5.7148202631345235,0.9933777,17.29830067025627,2.930131246154424,0.025904119844017064,Edenhofer,718,0,0,0
689484706483549312,Praesepe,Praesepe,Long2023,Long2023,4.919,NULL,1,5.5706211779438295,0.9647327,17.279804916357904,3.0034779195891166,0.03248731531314517,Edenhofer,718,0,0,0
69575313395795584,Pleiades,Pleiades,Long2023,Hartman2010,9.078,1,1,7.466671455944259,1.1084311,12.574562568881204,1.4164146844714034,0.015344517032434545,Edenhofer,97,0,0,0
69806039039416832,Pleiades,Pleiades,Long2023,Long2023,0.296,0.814,0.814,7.576024426921118,1.0478622,17.589909539694496,3.38769028668419,0.09189156760827083,Edenhofer,97,0,0,0
69810093488518784,Pleiades,Pleiades,Curtis2020;GodoyRivera2021,Rebull2016,1.2481,0.958,0.958,7.210054455113753,2.2932675,14.353090871870334,2.171997838254054,0.02513000572765138,Edenhofer,97,0,0,0
69819027020489088,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,1.8112,1,1,7.417344584979173,1.0151197,9.503450005898467,0.6494812002991974,0.018840238653238355,Edenhofer,97,0,0,0
69829541100441600,Pleiades,Pleiades,Long2023,Hartman2010,3.964,0.933,0.933,7.541240731778486,1.0688877,15.001575758049475,2.439989583364301,0.019057166424394575,Edenhofer,97,0,0,0
69834763780636672,Pleiades,Pleiades,Long2023,Hartman2010,0.527,0.348,0.348,6.767876931169012,1.0770315,13.526261284603795,1.6733046464402626,0.022930064127618336,Edenhofer,97,0,0,0
69840879814047872,Pleiades,Pleiades,Long2023,Hartman2010,3.79,1,1,7.461115353032573,1.1489583,10.483822117356306,0.8476842047758607,0.01788822518437178,Edenhofer,97,0,0,0
69854348831573504,Pleiades,Pleiades,Long2023;Curtis2020,Rebull2016;Long2023,2.690133,0.854,0.854,7.228277726519302,1.0530971,14.935648673728316,2.394477446197459,0.0261205652242172,Edenhofer,97,0,0,0
69906472554465792,Pleiades,Pleiades,Long2023,Hartman2010,0.352,1,1,7.31380120477807,1.1150742,14.928844058172121,2.409790616001377,0.024140478570967894,Edenhofer,97,0,0,0
69906571336964608,Pleiades,Pleiades,Long2023,Hartman2010,6.93,1,1,7.444161539269931,0.98806936,12.119004839568305,1.2311854532848039,0.017134702159406965,Edenhofer,97,0,0,0
69917635172718720,Pleiades,Pleiades,Long2023,Hartman2010,6.775,0.987,0.987,7.221654778949462,1.022739,11.754078641237475,1.1232965786198699,0.022552666030219232,Edenhofer,97,0,0,0
69945814454871680,Pleiades,Pleiades,Long2023,Hartman2010,6.626,0.939,0.939,7.6113112884088086,1.0513775,11.40215486205066,1.0775828547869746,0.015285873321690041,Edenhofer,97,0,0,0
70044628765739776,Pleiades,Pleiades,Long2023,Hartman2010,8.988,1,1,7.523792057866121,1.0073797,14.0470104902857,1.970064216081108,0.016073210221692592,Edenhofer,97,0,0,0
70121805035254144,Pleiades,Pleiades,Long2023,Hartman2010,2.9,0.933,0.933,7.470791491858338,1.1817119,12.35188147133724,1.337217543805171,0.01679791652984089,Edenhofer,97,0,0,0
70132658415356672,Pleiades,Pleiades,Long2023,Hartman2010,0.537,0.858,0.858,7.324442076735373,1.1794591,12.43767807063932,1.3970720384968809,0.020119529539759196,Edenhofer,97,0,0,0
70426507196531456,Pleiades,Pleiades,Long2023,Hartman2010,6.651,0.642,0.642,7.050836483928808,1.0676464,13.398420547837077,1.6631068805535014,0.01718579852135557,Edenhofer,97,0,0,0
70461554129560448,Pleiades,Pleiades,Long2023,Hartman2010,4.704,1,1,7.625958190496229,1.029075,13.154309084858335,1.6230155996786981,0.015822478975883188,Edenhofer,97,0,0,0
71042439864623104,Pleiades,Pleiades,Long2023,Hartman2010,4.472,1,1,7.4071003351500915,1.1605082,13.438554690916785,1.7079758411262767,0.01766481694301558,Edenhofer,97,0,0,0
71371262561007232,Pleiades,Pleiades,Long2023,Hartman2010,0.766,NULL,1,7.200059774617082,0.9874615,9.4555536584396,0.6393407220602719,0.015496819161018941,Edenhofer,97,0,0,0
945456824522532992,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,7.68,0.338,0.338,1.9183013241233928,1.0403222,14.036446466377075,0.9973783977360353,0.015708666000747436,Edenhofer,608,0,0,0
945465242658462080,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,11.09,0.926,0.926,1.9534452313644888,1.0042977,15.506768047138593,1.4369836986923183,0.016517825853823213,Edenhofer,608,0,0,0
945472458203500160,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,8.82,0.985,0.985,1.973727907296616,1.0635421,13.466676378678248,0.8502846794222003,0.01535596689328097,Edenhofer,608,0,0,0
945473557715127552,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,4.96,0.553,0.553,2.200027306692106,0.9564184,17.7128688479139,2.354933606068999,0.04461010100708888,Edenhofer,608,0,0,0
945659336523536768,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,14.54,0.976,0.976,2.005116900994479,0.96028143,17.758502825563017,2.235248396650857,0.05151520777357796,Edenhofer,608,0,0,0
945659336523539584,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,6.06,0.24,0.24,2.1815294055164047,1.1465269,19.285477941754177,2.559946513744582,0.13865242847540166,Edenhofer,608,0,0,0
945660062374546816,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,8.54,1,1,1.999935195122811,1.0258609,14.681193314785547,1.1344788749130936,0.01549450753676838,Edenhofer,608,0,0,0
945660165453759360,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,1.33,0.899,0.899,1.951173270257745,0.92944163,14.066751353713409,1.0356530739970058,0.019012472472034612,Edenhofer,608,0,0,0
945663051671777152,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,11.22,NULL,0.9,2.035018074359536,2.8203206,15.313725656916382,1.4216777268776504,0.01906262782125151,Edenhofer,608,0,0,0
945666522005081472,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,13.23,0.385,0.385,1.9462715099311865,0.96634114,16.35494028907804,1.7526760941561859,0.02006078159157098,Edenhofer,608,0,0,0
945667479781880704,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,6.88,0.397,0.397,1.9809195695679407,0.9701448,16.79515962958806,1.9226256508490092,0.03200429271366647,Edenhofer,608,0,0,0
951460153713704704,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,2.19,NULL,0.9,2.59341187698268,1.0003015,19.33971201568003,2.74882761327738,0.21305530537809858,Edenhofer,608,0,0,0
951463353466163840,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,7.05,0.751,0.751,1.99728746857629,1.0524935,14.165760248686695,0.9885155292872049,0.015158608343569115,Edenhofer,608,0,0,0
951463903221990784,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,13.03,1,1,1.931674902656791,1.0047479,16.179800469539433,1.6867674388083456,0.01692271346576417,Edenhofer,608,0,0,0
951470770873032448,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,5.86,0.431,0.431,1.7596122425669898,1.0293334,19.057541482341307,2.8977062934181985,0.17428709229141887,Edenhofer,608,0,0,0
951472493156537088,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,7.35,0.38,0.38,2.1868452705829444,1.8000838,14.001090293495443,0.9445218526154852,0.015390472523520255,Edenhofer,608,0,0,0
951472729378195968,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,2.46,0.738,0.738,1.900594673335906,0.9513044,15.503188344649484,1.391748883067474,0.01966490839500443,Edenhofer,608,0,0,0
951475894770683392,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,8.38,1,1,1.9841564019928992,1.4087216,14.001042480523838,1.0739066475999295,0.01531775641180854,Edenhofer,608,0,0,0
951476410166748544,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,5.03,1,1,1.9927936711523255,1.0631934,13.143359734056618,0.7874781581310314,0.015546027293741518,Edenhofer,608,0,0,0
951476547605917568,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,7.5,0.722,0.722,2.0532786490534876,1.165046,13.882537286869889,1.0396208150535664,0.015821138163544312,Edenhofer,608,0,0,0
951478884067938432,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,10.51,0.388,0.388,2.1695082278901823,1.4809135,14.89761243222762,1.2710139157287785,0.016245628551717413,Edenhofer,608,0,0,0
951479670044364928,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,5.46,0.905,0.905,1.908359774931606,1.0209063,12.843451097783408,0.7992576196762324,0.016087172754486123,Edenhofer,608,0,0,0
951481461048294016,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,6.04,0.453,0.453,2.0126871786784983,3.6911385,15.823896657304688,1.6370672953952297,0.018369079104163858,Edenhofer,608,0,0,0
